datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2015-01-01 00:00:00,-698232.42671,982900.7883,90.0,170.3892,78.9036
2015-01-01 01:00:00,-697343.7481,982786.51687,90.0,170.3579,78.90916
2015-01-01 02:00:00,-696323.99529,982680.66117,90.0,170.32125,78.91535
2015-01-01 03:00:00,-695197.30234,982560.35247,180.0,170.2808,78.9222
2015-01-01 04:00:00,-693987.8033,982402.72206,180.0,170.2381,78.92977
2015-01-01 05:00:00,-692719.63226,982184.90121,180.0,170.19472,78.93808
2015-01-01 06:00:00,-691416.92329,981884.02122,180.0,170.1522,78.9472
2015-01-01 07:00:00,-690105.79591,981482.64119,180.0,170.11204,78.95711
2015-01-01 08:00:00,-688820.3116,980985.03153,180.0,170.07546,78.96759
2015-01-01 09:00:00,-687596.51726,980400.89049,180.0,170.0436,78.9784
2015-01-01 10:00:00,-686464.37476,979743.8551,180.0,170.01728,78.98927
2015-01-01 11:00:00,-685429.50558,979043.31749,180.0,169.99592,78.99995
2015-01-01 12:00:00,-684491.44613,978332.60857,180.0,169.9786,79.0102
2015-01-01 13:00:00,-683650.07145,977637.32178,180.0,169.96463,79.01983
2015-01-01 14:00:00,-682906.61112,976952.10066,180.0,169.95422,79.02886
2015-01-01 15:00:00,-682262.63338,976263.85127,180.0,169.9478,79.0374
2015-01-01 16:00:00,-681719.90506,975561.91169,180.0,169.94574,79.04551
2015-01-01 17:00:00,-681280.98754,974845.34802,180.0,169.94818,79.05318
2015-01-01 18:00:00,-680948.64082,974115.65839,180.0,169.9552,79.0604
2015-01-01 19:00:00,-680721.8652,973377.08574,180.0,169.96665,79.06713
2015-01-01 20:00:00,-680584.62213,972644.85224,180.0,169.98147,79.07334
2015-01-01 21:00:00,-680517.11337,971936.92485,180.0,169.9984,79.079
2015-01-01 22:00:00,-680500.37674,971267.63002,180.0,170.01628,79.0841
2015-01-01 23:00:00,-680518.7944,970636.73204,180.0,170.03451,79.08874
2015-01-02 00:00:00,-680557.58456,970040.35467,180.0,170.0526,79.093
2015-01-02 01:00:00,-680604.63135,969475.02795,180.0,170.07017,79.09699
2015-01-02 02:00:00,-680658.48248,968938.90718,180.0,170.08721,79.10072
2015-01-02 03:00:00,-680720.35157,968430.55392,180.0,170.1038,79.1042
2015-01-02 04:00:00,-680790.54017,967949.07645,180.0,170.11999,79.10743
2015-01-02 05:00:00,-680865.70156,967495.76988,180.0,170.13559,79.11043
2015-01-02 06:00:00,-680941.57696,967072.47601,180.0,170.1504,79.1132
2015-01-02 07:00:00,-681015.44379,966680.03806,180.0,170.16427,79.11575
2015-01-02 08:00:00,-681090.72432,966315.30481,180.0,170.17744,79.11808
2015-01-02 09:00:00,-681172.37698,965974.12648,180.0,170.1902,79.1202
2015-01-02 10:00:00,-681262.87178,965653.86735,180.0,170.20273,79.12212
2015-01-02 11:00:00,-681354.72487,965357.94799,180.0,170.21465,79.12385
2015-01-02 12:00:00,-681437.96396,965091.30306,180.0,170.2254,79.1254
2015-01-02 13:00:00,-681503.38593,964860.19994,180.0,170.23446,79.12678
2015-01-02 14:00:00,-681544.86444,964676.23693,180.0,170.24125,79.12794
2015-01-02 15:00:00,-681557.04234,964552.34503,180.0,170.2452,79.1288
2015-01-02 16:00:00,-681535.06857,964494.83406,180.0,170.24594,79.12935
2015-01-02 17:00:00,-681476.11641,964483.52901,180.0,170.24392,79.12974
2015-01-02 18:00:00,-681377.86523,964491.63365,180.0,170.2398,79.1302
2015-01-02 19:00:00,-681240.43148,964497.93465,180.0,170.23418,79.13088
2015-01-02 20:00:00,-681073.68,964503.55026,180.0,170.22741,79.13172
2015-01-02 21:00:00,-680889.91272,964515.1816,180.0,170.2198,79.1326
2015-01-02 22:00:00,-680696.21127,964538.09356,180.0,170.21148,79.13345
2015-01-02 23:00:00,-680478.776,964571.80599,180.0,170.20191,79.13435
2015-01-03 00:00:00,-680218.58696,964614.40248,180.0,170.1904,79.1354
2015-01-03 01:00:00,-679903.97818,964664.02213,180.0,170.17653,79.13669
2015-01-03 02:00:00,-679552.69962,964719.02609,180.0,170.16105,79.13813
2015-01-03 03:00:00,-679189.85525,964777.831,180.0,170.145,79.1396
2015-01-03 04:00:00,-678834.82871,964837.9403,180.0,170.12922,79.14102
2015-01-03 05:00:00,-678484.12243,964893.20458,180.0,170.11374,79.14245
2015-01-03 06:00:00,-678128.51853,964936.56123,180.0,170.0984,79.144
2015-01-03 07:00:00,-677760.38236,964962.50529,180.0,170.08304,79.14574
2015-01-03 08:00:00,-677378.41216,964971.76238,180.0,170.06759,79.14768
2015-01-03 09:00:00,-676982.8894,964966.61577,180.0,170.052,79.1498
2015-01-03 10:00:00,-676574.90975,964948.96525,180.0,170.03626,79.15208
2015-01-03 11:00:00,-676158.82566,964919.17667,180.0,170.02052,79.15449
2015-01-03 12:00:00,-675739.80381,964877.23238,180.0,170.005,79.157
2015-01-03 13:00:00,-675323.5534,964822.28803,180.0,169.98995,79.1596
2015-01-03 14:00:00,-674917.95375,964750.19241,180.0,169.97579,79.16227
2015-01-03 15:00:00,-674531.42674,964655.96759,180.0,169.963,79.165
2015-01-03 16:00:00,-674170.34263,964535.7144,180.0,169.95195,79.1678
2015-01-03 17:00:00,-673832.86529,964389.84867,180.0,169.94255,79.17066
2015-01-03 18:00:00,-673515.10695,964219.86498,180.0,169.9346,79.1736
2015-01-03 19:00:00,-673211.18073,964028.55123,180.0,169.9278,79.17663
2015-01-03 20:00:00,-672907.20317,963823.86863,180.0,169.92136,79.17976
2015-01-03 21:00:00,-672587.29167,963615.07173,180.0,169.9144,79.183
2015-01-03 22:00:00,-672241.22407,963409.19766,180.0,169.90631,79.18636
2015-01-03 23:00:00,-671881.41983,963204.41397,180.0,169.89763,79.18978
2015-01-04 00:00:00,-671525.95886,962996.67081,180.0,169.8892,79.1932
2015-01-04 01:00:00,-671187.26822,962784.94894,180.0,169.88155,79.19656
2015-01-04 02:00:00,-670855.16367,962580.35156,180.0,169.87396,79.19984
2015-01-04 03:00:00,-670513.80813,962397.01246,180.0,169.8654,79.203
2015-01-04 04:00:00,-670147.27731,962247.08362,180.0,169.85489,79.20604
2015-01-04 05:00:00,-669739.29814,962134.78972,180.0,169.84167,79.20902
2015-01-04 06:00:00,-669273.51035,962062.3736,180.0,169.825,79.212
2015-01-04 07:00:00,-668738.59002,962026.7538,180.0,169.80452,79.21506
2015-01-04 08:00:00,-668143.35867,962003.55168,180.0,169.78126,79.21835
2015-01-04 09:00:00,-667501.67416,961963.06424,180.0,169.7566,79.222
2015-01-04 10:00:00,-666829.65508,961882.36914,180.0,169.73182,79.22611
2015-01-04 11:00:00,-666152.46288,961765.66647,180.0,169.70782,79.23052
2015-01-04 12:00:00,-665497.51973,961623.93692,180.0,169.6854,79.235
2015-01-04 13:00:00,-664883.57695,961464.36825,180.0,169.66511,79.2394
2015-01-04 14:00:00,-664294.70242,961278.97641,180.0,169.64653,79.24386
2015-01-04 15:00:00,-663706.29318,961055.98442,180.0,169.629,79.2486
2015-01-04 16:00:00,-663097.55221,960782.30783,180.0,169.61205,79.25383
2015-01-04 17:00:00,-662462.90636,960439.63229,180.0,169.59596,79.25971
2015-01-04 18:00:00,-661800.5884,960008.33599,180.0,169.5812,79.2664
2015-01-04 19:00:00,-661116.33525,959471.06665,180.0,169.56849,79.274
2015-01-04 20:00:00,-660445.90031,958819.55022,180.0,169.55952,79.2824
2015-01-04 21:00:00,-659832.54108,958047.78218,180.0,169.5562,79.2914
