datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2016-09-30 17:00:00,-1854159.32456,896176.34839,30.0,-160.79601,71.1542
2016-09-30 18:00:00,-1854800.84182,894745.49316,60.0,-160.7524,71.1546
2016-09-30 19:00:00,-1855557.03256,893330.03012,60.0,-160.70779,71.154
2016-09-30 20:00:00,-1856413.41972,892011.24737,60.0,-160.6644,71.1522
2016-09-30 21:00:00,-1857278.0413,890775.42066,60.0,-160.623,71.15
2016-09-30 22:00:00,-1858161.65483,889651.94044,60.0,-160.5842,71.1472
2016-09-30 23:00:00,-1858987.50668,888492.41363,60.0,-160.5452,71.145
2016-10-01 00:00:00,-1859825.0315,887306.20737,60.0,-160.5054,71.1428
2016-10-01 01:00:00,-1860688.122,886012.28044,60.0,-160.4626,71.1408
2016-10-01 02:00:00,-1861553.40641,884711.06161,60.0,-160.4196,71.1388
2016-10-01 03:00:00,-1862535.01156,883369.47627,60.0,-160.37421,71.136
2016-10-01 04:00:00,-1863645.48368,881960.54029,60.0,-160.32561,71.1324
2016-10-01 05:00:00,-1864804.50533,880549.49683,60.0,-160.2764,71.1284
2016-10-01 06:00:00,-1865991.8076,879127.05349,60.0,-160.22659,71.1242
2016-10-01 07:00:00,-1867298.23731,877656.65078,60.0,-160.17419,71.1192
2016-10-01 08:00:00,-1868594.0635,876204.81706,60.0,-160.12241,71.1142
2016-10-01 09:00:00,-1869936.88161,874701.06106,60.0,-160.0688,71.109
2016-10-01 10:00:00,-1871266.86603,873325.74413,60.0,-160.0186,71.1034
2016-10-01 11:00:00,-1872546.57901,871949.277,60.0,-159.96899,71.0982
2016-10-01 12:00:00,-1873802.90387,870513.91804,60.0,-159.9182,71.0934
2016-10-01 13:00:00,-1874928.90108,869144.32315,60.0,-159.87061,71.0894
2016-10-01 14:00:00,-1876023.94866,867679.30671,60.0,-159.821,71.086
2016-10-01 15:00:00,-1876900.75001,866311.93008,60.0,-159.7764,71.084
2016-10-01 16:00:00,-1877691.57055,864809.22795,60.0,-159.7294,71.0832
2016-10-01 17:00:00,-1878330.30245,863101.46684,60.0,-159.679,71.0844
2016-10-01 18:00:00,-1878810.08643,861416.33569,60.0,-159.631,71.0868
2016-10-01 19:00:00,-1879262.91863,859679.70176,60.0,-159.582,71.0896
2016-10-01 20:00:00,-1879524.36741,857769.49539,60.0,-159.53081,71.0946
2016-10-01 21:00:00,-1879777.56294,855927.12704,60.0,-159.4814,71.0994
2016-10-01 22:00:00,-1880059.26511,853964.52827,60.0,-159.4286,71.1044
2016-10-01 23:00:00,-1880153.50401,851926.41714,60.0,-159.37601,71.1112
2016-10-02 00:00:00,-1880131.19034,850033.95662,60.0,-159.3284,71.1184
2016-10-02 01:00:00,-1880180.3091,848033.79643,60.0,-159.27721,71.1254
2016-10-02 02:00:00,-1880200.22491,845823.54469,60.0,-159.22099,71.1334
2016-10-02 03:00:00,-1880155.01766,843807.9347,60.0,-159.1704,71.1412
2016-10-02 04:00:00,-1880161.56687,841509.53114,60.0,-159.112,71.1496
2016-10-02 05:00:00,-1880115.45522,839323.89811,60.0,-159.05701,71.158
2016-10-02 06:00:00,-1880122.57266,837068.77367,60.0,-158.9996,71.1662
2016-10-02 07:00:00,-1880109.5228,834799.22758,60.0,-158.942,71.1746
2016-10-02 08:00:00,-1879934.03183,832671.73234,60.0,-158.8898,71.1838
2016-10-02 09:00:00,-1879669.36953,830686.85821,60.0,-158.84219,71.1932
2016-10-02 10:00:00,-1879375.97199,828598.35849,60.0,-158.79221,71.2032
2016-10-02 11:00:00,-1879095.40572,826532.10247,60.0,-158.7426,71.213
2016-10-02 12:00:00,-1878739.96225,824466.72236,60.0,-158.6938,71.2234
2016-10-02 13:00:00,-1878347.25874,822371.94118,60.0,-158.64461,71.2342
2016-10-02 14:00:00,-1878023.03444,820394.40919,60.0,-158.5976,71.244
2016-10-02 15:00:00,-1877742.80585,818368.19521,60.0,-158.5488,71.2536
2016-10-02 16:00:00,-1877376.11397,816314.15908,60.0,-158.5002,71.264
2016-10-02 17:00:00,-1877201.24491,814205.33291,60.0,-158.448,71.273
2016-10-02 18:00:00,-1877064.92106,812115.16787,60.0,-158.3958,71.2816
2016-10-02 19:00:00,-1876845.34448,810045.37097,60.0,-158.345,71.2908
