datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2016-01-01 00:00:00,1636339.86215,-2608893.15214,90.0,-12.9034,62.113
2016-01-01 01:00:00,1637082.35239,-2607550.91249,90.0,-12.87842,62.11947
2016-01-01 02:00:00,1637658.62602,-2606648.92678,90.0,-12.86041,62.12345
2016-01-01 03:00:00,1638025.2399,-2606019.41927,180.0,-12.8484,62.1264
2016-01-01 04:00:00,1638138.75087,-2605494.61422,180.0,-12.84141,62.12975
2016-01-01 05:00:00,1637955.71579,-2604906.73589,180.0,-12.83847,62.13493
2016-01-01 06:00:00,1637432.6915,-2604088.00855,180.0,-12.8386,62.1434
2016-01-01 07:00:00,1636570.85342,-2602915.31692,180.0,-12.84056,62.15605
2016-01-01 08:00:00,1635549.85126,-2601444.18758,180.0,-12.84208,62.17164
2016-01-01 09:00:00,1634593.95328,-2599774.80757,180.0,-12.8406,62.1884
2016-01-01 10:00:00,1633886.15412,-2598009.39346,180.0,-12.83424,62.20471
2016-01-01 11:00:00,1633444.35391,-2596258.27995,180.0,-12.82382,62.21969
2016-01-01 12:00:00,1633245.17914,-2594633.83129,180.0,-12.8108,62.2326
2016-01-01 13:00:00,1633229.67795,-2593223.41731,180.0,-12.797,62.24308
2016-01-01 14:00:00,1633196.58502,-2592014.43026,180.0,-12.78547,62.25215
2016-01-01 15:00:00,1632909.0567,-2590969.268,180.0,-12.7796,62.2612
2016-01-01 16:00:00,1632191.79851,-2590049.56558,180.0,-12.78178,62.27132
2016-01-01 17:00:00,1631115.71295,-2589213.90694,180.0,-12.79048,62.28249
2016-01-01 18:00:00,1629813.25169,-2588420.11321,180.0,-12.8032,62.2944
2016-01-01 19:00:00,1628417.66042,-2587615.2063,180.0,-12.81729,62.30683
2016-01-01 20:00:00,1627065.3607,-2586703.01127,180.0,-12.82964,62.31984
2016-01-01 21:00:00,1625893.56806,-2585576.55395,180.0,-12.837,62.3336
2016-01-01 22:00:00,1625019.09639,-2584167.12506,180.0,-12.83681,62.34807
2016-01-01 23:00:00,1624477.15295,-2582559.07483,180.0,-12.82935,62.36246
2016-01-02 00:00:00,1624282.54334,-2580875.0184,180.0,-12.8156,62.3758
2016-01-02 01:00:00,1624429.36962,-2579233.2699,180.0,-12.79683,62.38724
2016-01-02 02:00:00,1624828.91968,-2577734.93962,180.0,-12.77546,62.39644
2016-01-02 03:00:00,1625371.77786,-2576476.83687,180.0,-12.7542,62.4032
2016-01-02 04:00:00,1625956.2145,-2575538.74412,180.0,-12.73549,62.4074
2016-01-02 05:00:00,1626511.24398,-2574932.3365,180.0,-12.72057,62.40929
2016-01-02 06:00:00,1626973.56663,-2574652.26227,180.0,-12.7104,62.4092
2016-01-02 07:00:00,1627291.46236,-2574668.92137,180.0,-12.70551,62.4076
2016-01-02 08:00:00,1627459.52917,-2574855.72043,180.0,-12.70472,62.40543
2016-01-02 09:00:00,1627483.94463,-2575061.81771,180.0,-12.7064,62.4038
2016-01-02 10:00:00,1627393.87571,-2575162.51444,180.0,-12.70884,62.40348
2016-01-02 11:00:00,1627310.44714,-2575137.68368,180.0,-12.70992,62.40405
2016-01-02 12:00:00,1627377.77307,-2574993.34145,180.0,-12.7074,62.4048
2016-01-02 13:00:00,1627717.41682,-2574765.6175,180.0,-12.69971,62.4049
2016-01-02 14:00:00,1628360.73842,-2574611.0966,180.0,-12.68793,62.40304
2016-01-02 15:00:00,1629316.54707,-2574716.47725,180.0,-12.6738,62.3978
2016-01-02 16:00:00,1630540.42962,-2575228.13616,180.0,-12.6595,62.38832
2016-01-02 17:00:00,1631775.0836,-2576131.16276,180.0,-12.64898,62.3759
2016-01-02 18:00:00,1632709.98416,-2577370.32468,180.0,-12.6466,62.3624
2016-01-02 19:00:00,1633132.13588,-2578886.9339,180.0,-12.65514,62.34925
2016-01-02 20:00:00,1633218.66089,-2580608.47991,180.0,-12.67105,62.33616
2016-01-02 21:00:00,1633244.21071,-2582458.99656,180.0,-12.6892,62.3224
2016-01-02 22:00:00,1633400.95501,-2584323.79045,180.0,-12.7054,62.30792
2016-01-02 23:00:00,1633551.1361,-2585933.25923,180.0,-12.71913,62.29535
2016-01-03 00:00:00,1633474.5144,-2586979.07327,180.0,-12.7308,62.288
2016-01-03 01:00:00,1633017.55504,-2587264.46446,180.0,-12.74089,62.28802
2016-01-03 02:00:00,1632293.54188,-2587038.91067,180.0,-12.7501,62.29306
2016-01-03 03:00:00,1631482.46346,-2586663.45128,180.0,-12.7592,62.2996
2016-01-03 04:00:00,1630718.29391,-2586435.18068,180.0,-12.76903,62.30484
2016-01-03 05:00:00,1629950.94974,-2586395.41327,180.0,-12.7808,62.3087
2016-01-03 06:00:00,1629084.33306,-2586521.51847,180.0,-12.7958,62.3118
2016-01-03 07:00:00,1628030.4643,-2586785.91605,180.0,-12.81516,62.31475
2016-01-03 08:00:00,1626733.83727,-2587141.2273,180.0,-12.83928,62.31814
2016-01-03 09:00:00,1625147.06411,-2587535.12389,180.0,-12.8684,62.3226
2016-01-03 10:00:00,1623256.16361,-2587913.05845,180.0,-12.9022,62.32858
2016-01-03 11:00:00,1621180.78126,-2588211.6075,180.0,-12.93816,62.33598
2016-01-03 12:00:00,1619073.96918,-2588365.12857,180.0,-12.9732,62.3446
2016-01-03 13:00:00,1617059.82874,-2588333.52748,180.0,-13.00494,62.35415
2016-01-03 14:00:00,1615146.65813,-2588178.9034,180.0,-13.03388,62.36413
2016-01-03 15:00:00,1613313.80476,-2587988.90382,180.0,-13.0612,62.374
2016-01-03 16:00:00,1611539.57689,-2587838.7353,180.0,-13.088,62.3833
2016-01-03 17:00:00,1609798.12617,-2587753.8406,180.0,-13.11495,62.39196
2016-01-03 18:00:00,1608062.56508,-2587747.22155,180.0,-13.1426,62.4
2016-01-03 19:00:00,1606322.78964,-2587842.06981,180.0,-13.17134,62.40731
2016-01-03 20:00:00,1604635.82983,-2588102.33639,180.0,-13.20089,62.41314
2016-01-03 21:00:00,1603075.49916,-2588602.16213,180.0,-13.2308,62.4166
2016-01-03 22:00:00,1601677.80619,-2589375.70232,180.0,-13.26083,62.41728
2016-01-03 23:00:00,1600327.53971,-2590297.17006,180.0,-13.29156,62.41664
2016-01-04 00:00:00,1598871.68358,-2591200.79292,180.0,-13.3238,62.4166
2016-01-04 01:00:00,1597204.86781,-2591942.581,180.0,-13.35783,62.41872
2016-01-04 02:00:00,1595412.30701,-2592465.67477,180.0,-13.39172,62.42304
