datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2016-10-03 22:00:00,-825900.73144,267662.59016,72.5,-152.95677,81.99799
2016-10-03 23:00:00,-826176.00707,267612.34509,72.5,-152.94801,81.99573
2016-10-04 00:00:00,-826437.57739,267556.61225,162.5,-152.9392,81.9936
2016-10-04 01:00:00,-826700.0634,267486.42057,162.5,-152.92947,81.9915
2016-10-04 02:00:00,-826978.08615,267392.79899,162.5,-152.91795,81.98934
2016-10-04 03:00:00,-827286.26663,267266.77644,180.0,-152.9038,81.987
2016-10-04 04:00:00,-827639.31928,267103.31918,180.0,-152.8864,81.98437
2016-10-04 05:00:00,-828052.33221,266913.14275,180.0,-152.86613,81.9813
2016-10-04 06:00:00,-828540.48695,266710.90001,180.0,-152.8436,81.9776
2016-10-04 07:00:00,-829110.46062,266511.54433,180.0,-152.81963,81.97318
2016-10-04 08:00:00,-829734.91287,266331.23116,180.0,-152.79577,81.96822
2016-10-04 09:00:00,-830377.99894,266186.41644,180.0,-152.7738,81.963
2016-10-04 10:00:00,-831008.58082,266087.25926,180.0,-152.75496,81.95776
2016-10-04 11:00:00,-831614.34743,266018.73132,180.0,-152.73856,81.95265
2016-10-04 12:00:00,-832187.69444,265959.50746,180.0,-152.7234,81.9478
2016-10-04 13:00:00,-832726.09035,265888.92818,180.0,-152.70825,81.94329
2016-10-04 14:00:00,-833247.29495,265788.99669,180.0,-152.69163,81.939
2016-10-04 15:00:00,-833774.14088,265642.38183,180.0,-152.672,81.9348
2016-10-04 16:00:00,-834325.08069,265436.90028,180.0,-152.64824,81.93055
2016-10-04 17:00:00,-834901.0467,265180.95989,180.0,-152.62087,81.92622
2016-10-04 18:00:00,-835498.59115,264888.11633,180.0,-152.5908,81.9218
2016-10-04 19:00:00,-836112.81598,264570.28936,180.0,-152.55888,81.9173
2016-10-04 20:00:00,-836733.02191,264232.85523,180.0,-152.52565,81.9128
2016-10-04 21:00:00,-837347.05936,263879.55431,180.0,-152.4916,81.9084
2016-10-04 22:00:00,-837943.89403,263509.50109,180.0,-152.45688,81.90419
2016-10-04 23:00:00,-838516.9527,263103.30662,180.0,-152.42041,81.90029
