datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2016-09-15 22:00:00,500234.5902,134269.54938,30.0,60.0248,85.2214
2016-09-15 23:00:00,501067.8184,134513.82476,60.0,60.027,85.2134
2016-09-16 00:00:00,501977.74778,134639.75995,60.0,60.0144,85.205
2016-09-16 01:00:00,502809.27845,134638.93001,60.0,59.9906,85.1976
2016-09-16 02:00:00,503471.46246,134514.93661,60.0,59.9586,85.192
2016-09-16 03:00:00,503975.15153,134395.0962,60.0,59.9316,85.1878
2016-09-16 04:00:00,504354.76215,134319.08419,60.0,59.9128,85.1846
2016-09-16 05:00:00,504623.30096,134322.69293,60.0,59.9056,85.1822
2016-09-16 06:00:00,504837.10191,134447.54027,60.0,59.9128,85.18
2016-09-16 07:00:00,505046.94423,134671.46972,60.0,59.9306,85.1776
2016-09-16 08:00:00,505324.08116,134979.67306,60.0,59.9554,85.1744
2016-09-16 09:00:00,505686.79536,135303.52005,60.0,59.9794,85.1704
2016-09-16 10:00:00,506109.24075,135571.79973,60.0,59.9958,85.166
2016-09-16 11:00:00,506534.78727,135744.53823,60.0,60.002,85.1618
2016-09-16 12:00:00,506939.7208,135826.50242,60.0,59.9992,85.158
2016-09-16 13:00:00,507236.9021,135807.4519,60.0,59.9888,85.1554
2016-09-16 14:00:00,507406.88014,135759.95664,60.0,59.979,85.154
2016-09-16 15:00:00,507477.83216,135746.6707,60.0,59.9756,85.1534
2016-09-16 16:00:00,507392.66061,135813.09142,60.0,59.985,85.154
2016-09-16 17:00:00,507209.95306,135991.89348,60.0,60.009,85.1552
2016-09-16 18:00:00,506995.32424,136289.14315,60.0,60.0464,85.1564
2016-09-16 19:00:00,506802.40175,136671.76861,60.0,60.0922,85.1572
2016-09-16 20:00:00,506642.47761,137097.34137,60.0,60.1416,85.1576
2016-09-16 21:00:00,506589.79864,137540.56454,60.0,60.1898,85.157
2016-09-16 22:00:00,506614.9631,137944.3198,60.0,60.2316,85.1558
2016-09-16 23:00:00,506641.07914,138261.11823,60.0,60.2642,85.1548
2016-09-17 00:00:00,506642.05641,138504.64291,60.0,60.2898,85.1542
2016-09-17 01:00:00,506566.45237,138698.74297,60.0,60.3124,85.1544
2016-09-17 02:00:00,506410.44723,138857.47289,60.0,60.3336,85.1554
2016-09-17 03:00:00,506119.60758,139015.19324,60.0,60.3586,85.1576
2016-09-17 04:00:00,505677.42711,139231.69791,60.0,60.3942,85.161
2016-09-17 05:00:00,505099.38239,139613.27515,60.0,60.4512,85.1652
2016-09-17 06:00:00,504485.39131,140122.39708,60.0,60.5228,85.1694
2016-09-17 07:00:00,503965.61498,140694.55763,60.0,60.5984,85.1726
2016-09-17 08:00:00,503500.66789,141389.22668,60.0,60.6854,85.175
2016-09-17 09:00:00,503062.60253,142064.12338,60.0,60.7696,85.1772
2016-09-17 10:00:00,502767.83634,142706.92202,60.0,60.8462,85.1782
2016-09-17 11:00:00,502488.25995,143293.05892,60.0,60.9164,85.1792
2016-09-17 12:00:00,502164.49131,143794.18543,60.0,60.979,85.1808
2016-09-17 13:00:00,501766.86987,144235.75766,60.0,61.0376,85.1832
2016-09-17 14:00:00,501285.97041,144650.84951,60.0,61.096,85.1864
2016-09-17 15:00:00,500660.43397,145095.2939,60.0,61.162,85.1908
2016-09-17 16:00:00,499906.98316,145588.43746,60.0,61.2372,85.1962
2016-09-17 17:00:00,499065.71124,146069.40858,60.0,61.314,85.2024
2016-09-17 18:00:00,498086.34543,146555.11001,60.0,61.3958,85.2098
2016-09-17 19:00:00,497085.56679,147109.45727,60.0,61.4858,85.2172
2016-09-17 20:00:00,496052.98856,147614.01096,60.0,61.5718,85.225
2016-09-17 21:00:00,495044.3152,148034.58273,60.0,61.6484,85.2328
2016-09-17 22:00:00,494033.27687,148384.39699,60.0,61.7178,85.2408
2016-09-17 23:00:00,493096.92007,148784.59175,60.0,61.7904,85.248
2016-09-18 00:00:00,492258.97853,149231.31231,60.0,61.865,85.2542
2016-09-18 01:00:00,491490.68579,149744.28707,60.0,61.9446,85.2596
2016-09-18 02:00:00,490761.36074,150423.02216,60.0,62.0408,85.2642
2016-09-18 03:00:00,490098.41725,151249.75018,60.0,62.1508,85.2678
2016-09-18 04:00:00,489447.40147,152104.84606,60.0,62.2636,85.2712
2016-09-18 05:00:00,488787.97904,152980.14616,60.0,62.379,85.2746
2016-09-18 06:00:00,488112.7653,153826.43828,60.0,62.492,85.2782
2016-09-18 07:00:00,487441.51574,154653.64802,60.0,62.603,85.2818
2016-09-18 08:00:00,486765.63889,155489.02984,60.0,62.7152,85.2854
2016-09-18 09:00:00,486094.36384,156303.69381,60.0,62.8252,85.289
2016-09-18 10:00:00,485493.56754,157105.8975,60.0,62.9316,85.292
2016-09-18 11:00:00,484981.17215,157911.27989,60.0,63.0354,85.2942
2016-09-18 12:00:00,484566.00834,158693.29418,60.0,63.1334,85.2956
2016-09-18 13:00:00,484262.09022,159410.2285,60.0,63.2206,85.2962
2016-09-18 14:00:00,484028.49374,160049.00422,60.0,63.297,85.2964
2016-09-18 15:00:00,483813.26822,160560.69844,60.0,63.3592,85.2968
2016-09-18 16:00:00,483578.80841,160990.88037,60.0,63.4134,85.2976
