datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2016-11-27 12:00:00,995468.59177,-3169950.86053,30.0,-27.566,60.005
2016-11-27 13:00:00,995785.30711,-3168637.57024,60.0,-27.554,60.015
2016-11-27 14:00:00,996412.67718,-3167347.85342,60.0,-27.537,60.024
2016-11-27 15:00:00,997129.42183,-3166151.12221,60.0,-27.519,60.032
2016-11-27 16:00:00,998115.70139,-3165233.30835,60.0,-27.498,60.037
2016-11-27 17:00:00,999171.16834,-3164536.03102,60.0,-27.477,60.04
2016-11-27 18:00:00,999528.72689,-3163937.42312,60.0,-27.468,60.044
2016-11-27 19:00:00,999374.67109,-3163257.56703,60.0,-27.467,60.05
2016-11-27 20:00:00,999220.59754,-3162577.73521,60.0,-27.466,60.056
2016-11-27 21:00:00,998941.56278,-3161694.57778,60.0,-27.466,60.064
2016-11-27 22:00:00,998523.02952,-3160369.90133,60.0,-27.466,60.076
2016-11-27 23:00:00,998069.644,-3158934.91597,60.0,-27.466,60.089
2016-11-28 00:00:00,997906.4789,-3157651.10386,60.0,-27.462,60.1
2016-11-28 01:00:00,997833.136,-3156460.33975,60.0,-27.457,60.11
2016-11-28 02:00:00,997864.29996,-3155600.7334,60.0,-27.452,60.117
2016-11-28 03:00:00,997509.89739,-3154863.06234,60.0,-27.454,60.124
2016-11-28 04:00:00,997395.90378,-3153928.01443,60.0,-27.451,60.132
2016-11-28 05:00:00,997426.79003,-3153068.54825,60.0,-27.446,60.139
2016-11-28 06:00:00,997162.34004,-3152423.90186,60.0,-27.447,60.145
2016-11-28 07:00:00,997042.8394,-3151854.80239,60.0,-27.446,60.15
2016-11-28 08:00:00,997213.14743,-3151436.77994,60.0,-27.441,60.153
2016-11-28 09:00:00,997638.30151,-3151059.4446,60.0,-27.432,60.155
2016-11-28 10:00:00,998168.20378,-3151013.01862,60.0,-27.423,60.154
2016-11-28 11:00:00,998663.15143,-3150856.18786,60.0,-27.414,60.154
2016-11-28 12:00:00,999393.01928,-3150867.57819,60.0,-27.402,60.152
2016-11-28 13:00:00,1000157.94798,-3150989.10688,60.0,-27.39,60.149
2016-11-28 14:00:00,1000687.92098,-3150942.26244,60.0,-27.381,60.148
2016-11-28 15:00:00,1001112.76474,-3150564.44962,60.0,-27.372,60.15
2016-11-28 16:00:00,1001557.43103,-3150058.81718,60.0,-27.362,60.153
2016-11-28 17:00:00,1002076.80473,-3149407.87562,60.0,-27.35,60.157
2016-11-28 18:00:00,1002776.09183,-3148942.39479,60.0,-27.336,60.159
2016-11-28 19:00:00,1003679.66417,-3148168.67454,60.0,-27.317,60.163
2016-11-28 20:00:00,1004967.35548,-3147271.95282,60.0,-27.291,60.167
2016-11-28 21:00:00,1006540.536,-3146890.67492,60.0,-27.263,60.166
2016-11-28 22:00:00,1008039.05323,-3146654.00198,60.0,-27.237,60.164
2016-11-28 23:00:00,1009443.51315,-3146689.85418,60.0,-27.214,60.16
2016-11-29 00:00:00,1010883.56039,-3146835.27236,60.0,-27.191,60.155
2016-11-29 01:00:00,1012229.98027,-3147253.39359,60.0,-27.171,60.148
2016-11-29 02:00:00,1013486.41483,-3147578.51075,60.0,-27.152,60.142
2016-11-29 03:00:00,1014539.46932,-3148212.01152,60.0,-27.138,60.134
2016-11-29 04:00:00,1015227.63675,-3148841.39735,60.0,-27.13,60.127
2016-11-29 05:00:00,1015738.34997,-3148919.91524,60.0,-27.122,60.125
2016-11-29 06:00:00,1016158.60018,-3148905.94283,60.0,-27.115,60.124
2016-11-29 07:00:00,1016472.18797,-3148561.48743,60.0,-27.108,60.126
2016-11-29 08:00:00,1016788.87646,-3147851.10632,60.0,-27.099,60.131
2016-11-29 09:00:00,1017231.48458,-3147343.2147,60.0,-27.089,60.134
2016-11-29 10:00:00,1017728.8703,-3146817.50669,60.0,-27.078,60.137
2016-11-29 11:00:00,1018390.83117,-3146238.40967,60.0,-27.064,60.14
2016-11-29 12:00:00,1019071.80473,-3145531.29868,60.0,-27.049,60.144
2016-11-29 13:00:00,1019497.23901,-3144785.152,60.0,-27.038,60.149
2016-11-29 14:00:00,1020013.0131,-3144131.24606,60.0,-27.026,60.153
2016-11-29 15:00:00,1020363.96709,-3143530.70039,60.0,-27.017,60.157
2016-11-29 16:00:00,1020717.2244,-3142564.31738,60.0,-27.006,60.164
2016-11-29 17:00:00,1021144.04642,-3141452.24707,60.0,-26.993,60.172
2016-11-29 18:00:00,1021680.04457,-3140304.51507,60.0,-26.978,60.18
2016-11-29 19:00:00,1022325.09868,-3139121.06543,60.0,-26.961,60.188
2016-11-29 20:00:00,1023133.85141,-3137883.97426,60.0,-26.941,60.196
2016-11-29 21:00:00,1024213.84018,-3136923.07154,60.0,-26.918,60.201
2016-11-29 22:00:00,1025200.92356,-3136235.44332,60.0,-26.898,60.204
2016-11-29 23:00:00,1026387.8211,-3135603.73393,60.0,-26.875,60.206
2016-11-30 00:00:00,1027410.2292,-3135025.37839,60.0,-26.855,60.208
2016-11-30 01:00:00,1028286.88104,-3134372.65955,60.0,-26.837,60.211
2016-11-30 02:00:00,1028963.05018,-3133663.66703,60.0,-26.822,60.215
2016-11-30 03:00:00,1029512.00297,-3132752.69773,60.0,-26.808,60.221
2016-11-30 04:00:00,1029824.3163,-3131675.80076,60.0,-26.797,60.229
2016-11-30 05:00:00,1030137.05672,-3130233.31979,60.0,-26.784,60.24
2016-11-30 06:00:00,1030431.44968,-3128553.19639,60.0,-26.77,60.253
2016-11-30 07:00:00,1030852.615,-3126709.37608,60.0,-26.753,60.267
2016-11-30 08:00:00,1031472.67775,-3124921.50677,60.0,-26.733,60.28
2016-11-30 09:00:00,1032182.28658,-3123590.93559,60.0,-26.714,60.289
2016-11-30 10:00:00,1032981.95798,-3122352.04707,60.0,-26.694,60.297
2016-11-30 11:00:00,1033962.57933,-3121296.48567,60.0,-26.672,60.303
2016-11-30 12:00:00,1034924.49508,-3120368.47692,60.0,-26.651,60.308
2016-11-30 13:00:00,1035722.53863,-3119494.42927,60.0,-26.633,60.313
2016-11-30 14:00:00,1036284.4477,-3118820.38285,60.0,-26.62,60.317
2016-11-30 15:00:00,1036554.84507,-3117633.78641,60.0,-26.609,60.326
2016-11-30 16:00:00,1036679.55432,-3116373.71168,60.0,-26.6,60.336
2016-11-30 17:00:00,1036858.27843,-3115095.62756,60.0,-26.59,60.346
2016-11-30 18:00:00,1036891.38113,-3113744.12496,60.0,-26.582,60.357
2016-11-30 19:00:00,1036924.14637,-3112392.73306,60.0,-26.574,60.368
2016-11-30 20:00:00,1037101.73002,-3111114.92866,60.0,-26.564,60.378
2016-11-30 21:00:00,1037496.0206,-3109764.78267,60.0,-26.55,60.388
2016-11-30 22:00:00,1037962.9521,-3108633.97537,60.0,-26.536,60.396
2016-11-30 23:00:00,1038429.40338,-3107503.15684,60.0,-26.522,60.404
2016-12-01 00:00:00,1038932.03693,-3106481.95063,60.0,-26.508,60.411
2016-12-01 01:00:00,1039470.92969,-3105570.31975,60.0,-26.494,60.417
2016-12-01 02:00:00,1040245.44307,-3104823.36637,60.0,-26.477,60.421
2016-12-01 03:00:00,1040766.15506,-3104039.31558,60.0,-26.464,60.426
2016-12-01 04:00:00,1041178.24423,-3103291.54641,60.0,-26.453,60.431
2016-12-01 05:00:00,1041698.38732,-3102507.38538,60.0,-26.44,60.436
2016-12-01 06:00:00,1042038.49358,-3101905.47316,60.0,-26.431,60.44
2016-12-01 07:00:00,1042125.11081,-3101266.74792,60.0,-26.426,60.445
2016-12-01 08:00:00,1042211.6286,-3100628.04336,60.0,-26.421,60.45
2016-12-01 09:00:00,1042189.83625,-3100025.74067,60.0,-26.418,60.455
2016-12-01 10:00:00,1042167.98779,-3099423.46094,60.0,-26.415,60.46
2016-12-01 11:00:00,1042163.32854,-3098693.47996,60.0,-26.411,60.466
2016-12-01 12:00:00,1042229.86757,-3097817.6246,60.0,-26.405,60.473
2016-12-01 13:00:00,1042404.34564,-3096905.42823,60.0,-26.397,60.48
2016-12-01 14:00:00,1042507.40006,-3096139.17011,60.0,-26.391,60.486
2016-12-01 15:00:00,1042593.1694,-3095500.6445,60.0,-26.386,60.491
2016-12-01 16:00:00,1042479.90561,-3094807.22755,60.0,-26.384,60.497
2016-12-01 17:00:00,1042241.47451,-3094277.91385,60.0,-26.385,60.502
2016-12-01 18:00:00,1041821.32117,-3093565.97701,60.0,-26.388,60.509
2016-12-01 19:00:00,1041582.95977,-3093036.66808,60.0,-26.389,60.514
2016-12-01 20:00:00,1041236.67175,-3092543.71181,60.0,-26.392,60.519
2016-12-01 21:00:00,1040583.75548,-3092032.06385,60.0,-26.4,60.525
2016-12-01 22:00:00,1039948.12933,-3091392.66045,60.0,-26.407,60.532
2016-12-01 23:00:00,1039275.86162,-3090643.67085,60.0,-26.414,60.54
2016-12-02 00:00:00,1038748.47039,-3089967.83835,60.0,-26.419,60.547
2016-12-02 01:00:00,1038110.81423,-3088963.46265,60.0,-26.424,60.557
2016-12-02 02:00:00,1037799.32341,-3088215.0967,60.0,-26.425,60.564
2016-12-02 03:00:00,1037343.30411,-3087393.46354,60.0,-26.428,60.572
2016-12-02 04:00:00,1036941.2548,-3086553.72454,60.0,-26.43,60.58
2016-12-02 05:00:00,1036828.27039,-3085860.5942,60.0,-26.428,60.586
2016-12-02 06:00:00,1036896.52437,-3085350.26746,60.0,-26.424,60.59
2016-12-02 07:00:00,1036893.83011,-3084985.62878,60.0,-26.422,60.593
2016-12-02 08:00:00,1036783.43892,-3084657.19085,60.0,-26.422,60.596
2016-12-02 09:00:00,1036602.17776,-3084474.42078,60.0,-26.424,60.598
2016-12-02 10:00:00,1036350.05335,-3084437.30052,60.0,-26.428,60.599
2016-12-02 11:00:00,1035953.49966,-3084326.84123,60.0,-26.434,60.601
2016-12-02 12:00:00,1035539.9107,-3084343.89569,60.0,-26.441,60.602
2016-12-02 13:00:00,1034999.01293,-3084159.97743,60.0,-26.449,60.605
2016-12-02 14:00:00,1034585.47368,-3084176.9076,60.0,-26.456,60.606
2016-12-02 15:00:00,1034262.49375,-3084285.23222,60.0,-26.462,60.606
2016-12-02 16:00:00,1033973.7456,-3084138.42688,60.0,-26.466,60.608
2016-12-02 17:00:00,1033486.84779,-3083936.21332,60.0,-26.473,60.611
2016-12-02 18:00:00,1033000.01628,-3083733.93117,60.0,-26.48,60.614
2016-12-02 19:00:00,1032513.25108,-3083531.58047,60.0,-26.487,60.617
2016-12-02 20:00:00,1032134.18007,-3083293.13481,60.0,-26.492,60.62
2016-12-02 21:00:00,1031684.18583,-3083200.1791,60.0,-26.499,60.622
2016-12-02 22:00:00,1031307.49417,-3083326.20009,60.0,-26.506,60.622
2016-12-02 23:00:00,1030930.78711,-3083452.17506,60.0,-26.513,60.622
2016-12-03 00:00:00,1030590.67006,-3083687.63302,60.0,-26.52,60.621
2016-12-03 01:00:00,1030287.10335,-3084032.58884,60.0,-26.527,60.619
2016-12-03 02:00:00,1029839.22722,-3084303.9286,60.0,-26.536,60.618
2016-12-03 03:00:00,1029391.29143,-3084575.20423,60.0,-26.545,60.617
2016-12-03 04:00:00,1028924.05051,-3084609.35228,60.0,-26.553,60.618
2016-12-03 05:00:00,1028401.07008,-3084296.81496,60.0,-26.56,60.622
2016-12-03 06:00:00,1027949.31615,-3083838.76673,60.0,-26.565,60.627
2016-12-03 07:00:00,1027803.24357,-3083400.55032,60.0,-26.565,60.631
2016-12-03 08:00:00,1027603.36558,-3082980.27718,60.0,-26.566,60.635
2016-12-03 09:00:00,1027618.70593,-3082488.27193,60.0,-26.563,60.639
2016-12-03 10:00:00,1027814.64036,-3082179.4949,60.0,-26.558,60.641
2016-12-03 11:00:00,1028120.14658,-3082199.33031,60.0,-26.553,60.64
2016-12-03 12:00:00,1028496.70059,-3082073.69873,60.0,-26.546,60.64
