datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2014-01-01 00:00:00,767917.51959,-686317.79739,90.0,3.2116,80.5134
2014-01-01 01:00:00,768078.35852,-686750.23492,90.0,3.19963,80.50966
2014-01-01 02:00:00,768287.6027,-687214.62103,90.0,3.18814,80.50539
2014-01-01 03:00:00,768540.65821,-687714.82802,180.0,3.1768,80.5006
2014-01-01 04:00:00,768832.93112,-688254.72819,180.0,3.16528,80.4953
2014-01-01 05:00:00,769159.82749,-688838.19384,180.0,3.15326,80.4895
2014-01-01 06:00:00,769516.7534,-689469.09728,180.0,3.1404,80.4832
2014-01-01 07:00:00,769899.94332,-690141.95753,180.0,3.1268,80.47647
2014-01-01 08:00:00,770308.94533,-690813.88046,180.0,3.11421,80.46956
2014-01-01 09:00:00,770744.13593,-691432.61867,180.0,3.1048,80.4628
2014-01-01 10:00:00,771206.88436,-691954.35753,180.0,3.10041,80.45645
2014-01-01 11:00:00,771702.53099,-692369.01357,180.0,3.10165,80.45052
2014-01-01 12:00:00,772237.40895,-692674.9361,180.0,3.1088,80.445
2014-01-01 13:00:00,772821.45152,-692888.72861,180.0,3.12154,80.4397
2014-01-01 14:00:00,773478.99251,-693100.01132,180.0,3.13708,80.43392
2014-01-01 15:00:00,774237.96587,-693416.65865,180.0,3.152,80.4268
2014-01-01 16:00:00,775101.74667,-693939.48642,180.0,3.16229,80.4177
2014-01-01 17:00:00,775975.47441,-694741.07611,180.0,3.1615,80.40683
2014-01-01 18:00:00,776739.7297,-695886.95061,180.0,3.1426,80.3946
2014-01-01 19:00:00,777304.61359,-697382.2928,180.0,3.10217,80.38159
2014-01-01 20:00:00,777698.30884,-698990.92549,180.0,3.05097,80.36905
2014-01-01 21:00:00,777978.51864,-700416.33147,180.0,3.0032,80.3584
2014-01-01 22:00:00,778203.42983,-701439.18752,180.0,2.96986,80.35059
2014-01-01 23:00:00,778433.16376,-702148.94627,180.0,2.94945,80.34467
2014-01-02 00:00:00,778728.32541,-702712.25436,180.0,2.9374,80.3392
2014-01-02 01:00:00,779128.84647,-703271.36996,180.0,2.92939,80.33304
2014-01-02 02:00:00,779591.96546,-703870.99741,180.0,2.92203,80.3262
2014-01-02 03:00:00,780054.24756,-704531.45262,180.0,2.9122,80.319
2014-01-02 04:00:00,780470.68121,-705263.76924,180.0,2.8978,80.31167
2014-01-02 05:00:00,780869.94768,-706041.85196,180.0,2.88095,80.30417
