datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2014-09-14 00:00:00,-810204.83415,70741.25051,42.0,-139.99,82.5026
2014-09-14 01:00:00,-810289.57566,70520.65452,60.0,-139.974,82.502
2014-09-14 02:00:00,-810417.35849,70306.60596,60.0,-139.9582,82.501
2014-09-14 03:00:00,-810562.84282,70139.63703,60.0,-139.9456,82.4998
2014-09-14 04:00:00,-810682.46526,70018.8438,60.0,-139.9364,82.4988
2014-09-14 05:00:00,-810734.11825,69926.36843,60.0,-139.9296,82.4984
2014-09-14 06:00:00,-810698.33116,69834.90399,60.0,-139.9234,82.4988
2014-09-14 07:00:00,-810575.59145,69738.81861,60.0,-139.9174,82.5
2014-09-14 08:00:00,-810389.27436,69620.19937,60.0,-139.9102,82.5018
2014-09-14 09:00:00,-810146.64211,69394.24456,60.0,-139.8958,82.5042
2014-09-14 10:00:00,-809914.32112,69046.85016,60.0,-139.8728,82.5066
2014-09-14 11:00:00,-809729.04173,68658.10827,60.0,-139.8466,82.5086
2014-09-14 12:00:00,-809610.99222,68246.77386,60.0,-139.8184,82.51
2014-09-14 13:00:00,-809535.38085,67847.68308,60.0,-139.7908,82.511
2014-09-14 14:00:00,-809479.36847,67473.0924,60.0,-139.7648,82.5118
2014-09-14 15:00:00,-809462.32543,67153.0211,60.0,-139.7424,82.5122
2014-09-14 16:00:00,-809395.49234,66905.67728,60.0,-139.7254,82.513
2014-09-14 17:00:00,-809283.12732,66680.23203,60.0,-139.7102,82.5142
2014-09-14 18:00:00,-809090.00145,66374.29819,60.0,-139.6898,82.5162
2014-09-14 19:00:00,-808832.86729,66049.08077,60.0,-139.6684,82.5188
2014-09-14 20:00:00,-808555.75615,65699.72319,60.0,-139.6454,82.5216
2014-09-14 21:00:00,-808239.46116,65293.4882,60.0,-139.6186,82.5248
2014-09-14 22:00:00,-807948.95048,64835.72007,60.0,-139.588,82.5278
2014-09-14 23:00:00,-807704.4738,64345.08563,60.0,-139.5548,82.5304
2014-09-15 00:00:00,-807503.74197,63849.73014,60.0,-139.521,82.5326
2014-09-15 01:00:00,-807342.98478,63397.49213,60.0,-139.49,82.5344
2014-09-15 02:00:00,-807200.36613,62989.40307,60.0,-139.462,82.536
2014-09-15 03:00:00,-807056.01237,62601.18869,60.0,-139.4354,82.5376
2014-09-15 04:00:00,-806886.52451,62253.69825,60.0,-139.4118,82.5394
2014-09-15 05:00:00,-806694.54938,61913.14131,60.0,-139.3888,82.5414
2014-09-15 06:00:00,-806479.88097,61582.35318,60.0,-139.3666,82.5436
2014-09-15 07:00:00,-806247.87445,61190.99197,60.0,-139.3402,82.546
2014-09-15 08:00:00,-806063.73023,60741.2292,60.0,-139.3094,82.548
2014-09-15 09:00:00,-805924.61574,60269.6092,60.0,-139.2768,82.5496
2014-09-15 10:00:00,-805808.38075,59780.08752,60.0,-139.2428,82.551
2014-09-15 11:00:00,-805779.87012,59280.23493,60.0,-139.2076,82.5516
2014-09-15 12:00:00,-805794.64651,58780.79267,60.0,-139.1722,82.5518
2014-09-15 13:00:00,-805873.18657,58300.1277,60.0,-139.1378,82.5514
2014-09-15 14:00:00,-805970.51308,57857.52007,60.0,-139.106,82.5508
2014-09-15 15:00:00,-806107.78571,57462.93512,60.0,-139.0774,82.5498
2014-09-15 16:00:00,-806221.1735,57094.83407,60.0,-139.0508,82.549
2014-09-15 17:00:00,-806310.51461,56756.07364,60.0,-139.0264,82.5484
2014-09-15 18:00:00,-806377.02808,56429.80321,60.0,-139.003,82.548
2014-09-15 19:00:00,-806420.72907,56116.05289,60.0,-138.9806,82.5478
2014-09-15 20:00:00,-806442.99576,55795.14537,60.0,-138.9578,82.5478
2014-09-15 21:00:00,-806488.19241,55456.01564,60.0,-138.9336,82.5476
2014-09-15 22:00:00,-806533.82359,55108.41169,60.0,-138.9088,82.5474
2014-09-15 23:00:00,-806645.56288,54748.30485,60.0,-138.8828,82.5466
2014-09-16 00:00:00,-806799.41103,54407.93198,60.0,-138.858,82.5454
2014-09-16 01:00:00,-806952.7383,54073.06978,60.0,-138.8336,82.5442
2014-09-16 02:00:00,-807104.98881,53752.17351,60.0,-138.8102,82.543
2014-09-16 03:00:00,-807231.86029,53483.26297,60.0,-138.7906,82.542
2014-09-16 04:00:00,-807311.5121,53267.77159,60.0,-138.775,82.5414
2014-09-16 05:00:00,-807411.51688,53073.39592,60.0,-138.7608,82.5406
