BuoyID,Year,Month,Day,Hour,Minute,Second,Lat,Lon,Delay(Min),BPT,BP,Ts,Ta,Th,Batt
800001,2003,01,03,04,10,30,84.09520,26.42985,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,06,41,23,84.09574,26.41578,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,06,56,24,84.09582,26.41445,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,07,11,23,84.09589,26.41312,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,09,40,59,84.09642,26.40099,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,09,56,00,84.09647,26.40008,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,10,11,00,84.09653,26.39921,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,12,41,51,84.09661,26.39621,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,12,56,51,84.09656,26.39621,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,13,11,52,84.09651,26.39638,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,15,41,45,84.09622,26.39798,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,15,56,45,84.09621,26.39775,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,16,11,46,84.09621,26.39748,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,18,41,17,84.09677,26.38709,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,18,56,17,84.09682,26.38527,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,19,11,16,84.09688,26.38339,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,21,42,00,84.09809,26.35941,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,21,56,59,84.09819,26.35685,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,03,22,12,00,84.09830,26.35419,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,00,41,30,84.09879,26.33181,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,00,56,30,84.09878,26.33028,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,01,11,29,84.09876,26.32886,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,03,41,22,84.09809,26.31674,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,03,56,21,84.09804,26.31530,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,04,11,21,84.09799,26.31376,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,06,40,47,84.09772,26.29456,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,06,55,47,84.09774,26.29191,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,07,10,48,84.09777,26.28917,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,09,41,30,84.09844,26.25842,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,09,56,30,84.09854,26.25543,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,10,11,29,84.09866,26.25248,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,12,40,43,84.10011,26.22823,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,12,55,42,84.10026,26.22648,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,13,10,43,84.10041,26.22483,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,15,41,43,84.10174,26.20963,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,15,56,43,84.10189,26.20759,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,16,11,42,84.10204,26.20543,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,18,41,12,84.10393,26.17496,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,18,56,13,84.10411,26.17122,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,19,11,13,84.10429,26.16730,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,21,41,06,84.10589,26.12136,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,21,56,07,84.10601,26.11663,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,04,22,11,07,84.10613,26.11211,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,00,41,36,84.10769,26.06625,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,00,56,37,84.10782,26.06102,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,01,11,36,84.10798,26.05573,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,03,41,18,84.11079,26.00088,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,03,56,19,84.11107,25.99546,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,04,11,19,84.11131,25.98982,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,06,41,12,84.11366,25.92468,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,06,56,13,84.11394,25.91705,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,07,11,13,84.11423,25.90934,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,09,41,49,84.11764,25.82458,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,09,56,49,84.11799,25.81522,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,10,11,48,84.11835,25.80556,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,12,41,12,84.12196,25.70979,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,12,56,13,84.12234,25.70043,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,13,11,13,84.12272,25.69104,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,15,40,43,84.12669,25.59528,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,15,55,42,84.12711,25.58551,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,16,10,43,84.12753,25.57571,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,18,42,04,84.13023,25.47591,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,18,57,04,84.13042,25.46493,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,19,12,05,84.13059,25.45364,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,21,40,48,84.13166,25.32969,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,21,55,48,84.13171,25.31614,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,05,22,10,49,84.13174,25.30242,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,00,41,42,84.13121,25.15969,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,00,56,41,84.13108,25.14564,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,01,11,41,84.13093,25.13179,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,03,41,18,84.12832,25.01815,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,03,56,19,84.12792,25.00853,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,04,11,19,84.12749,24.99912,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,06,40,43,84.12283,24.91641,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,06,55,42,84.12225,24.90794,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,07,10,43,84.12166,24.89910,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,09,40,31,84.11591,24.80539,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,09,55,30,84.11530,24.79619,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,10,10,31,84.11469,24.78686,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,12,41,12,84.10858,24.70091,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,12,56,13,84.10798,24.69359,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,13,11,13,84.10736,24.68648,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,15,41,06,84.10184,24.62426,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,15,56,07,84.10130,24.61906,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,16,11,07,84.10076,24.61405,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,18,40,37,84.09546,24.56450,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,18,55,36,84.09492,24.55852,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,19,10,37,84.09441,24.55183,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,21,40,48,84.08811,24.48637,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,21,55,48,84.08748,24.47972,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,06,22,10,49,84.08681,24.47324,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,00,41,43,84.07931,24.41556,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,00,56,43,84.07848,24.41116,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,01,11,42,84.07760,24.40689,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,03,41,06,84.06918,24.38501,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,03,56,07,84.06845,24.38452,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,04,11,07,84.06771,24.38436,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,06,40,41,84.06125,24.39031,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,06,55,41,84.06068,24.39046,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,07,10,42,84.06008,24.39085,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,09,41,18,84.05472,24.39326,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,09,56,19,84.05424,24.39334,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,10,11,19,84.05378,24.39342,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,12,40,41,84.04928,24.40142,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,12,55,41,84.04889,24.40292,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,13,10,42,84.04851,24.40463,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,15,40,43,84.04519,24.43469,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,15,55,42,84.04487,24.43840,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,16,10,43,84.04454,24.44221,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,18,41,30,84.04131,24.48221,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,18,56,31,84.04102,24.48590,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,19,11,30,84.04072,24.48952,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,21,40,43,84.03802,24.51882,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,21,55,42,84.03782,24.52140,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,07,22,10,43,84.03764,24.52408,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,00,41,42,84.03545,24.56240,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,00,56,41,84.03510,24.56725,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,01,11,41,84.03468,24.57204,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,03,40,59,84.03006,24.62202,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,03,56,00,84.02961,24.62845,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,04,11,00,84.02915,24.63530,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,06,40,40,84.02388,24.69404,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,06,55,41,84.02331,24.69818,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,07,10,41,84.02274,24.70199,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,09,41,12,84.01764,24.72501,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,09,56,13,84.01721,24.72595,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,10,11,13,84.01679,24.72678,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,12,40,37,84.01227,24.73469,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,12,55,36,84.01176,24.73580,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,13,10,37,84.01125,24.73686,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,15,40,37,84.00523,24.75403,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,15,55,36,84.00456,24.75659,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,16,10,37,84.00388,24.75939,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,18,41,36,83.99657,24.80019,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,18,56,36,83.99572,24.80471,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,19,11,35,83.99485,24.80930,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,21,40,31,83.98565,24.86246,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,21,55,30,83.98466,24.86895,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,08,22,10,31,83.98364,24.87572,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,00,41,24,83.97309,24.94660,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,00,56,25,83.97201,24.95344,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,01,11,24,83.97089,24.96011,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,03,40,48,83.95937,25.01340,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,03,55,48,83.95821,25.01759,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,04,10,49,83.95706,25.02156,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,06,41,36,83.94666,25.05412,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,06,56,37,83.94570,25.05720,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,07,11,36,83.94472,25.06037,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,09,40,48,83.93587,25.07909,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,09,55,48,83.93503,25.07925,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,10,10,49,83.93419,25.07921,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,12,41,49,83.92521,25.05677,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,12,56,49,83.92426,25.05083,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,13,11,48,83.92332,25.04406,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,15,41,12,83.91484,24.96478,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,15,56,13,83.91403,24.95654,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,16,11,13,83.91322,24.94847,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,18,40,37,83.90550,24.87988,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,18,55,36,83.90469,24.87473,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,19,10,37,83.90389,24.86980,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,21,41,43,83.89465,24.83238,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,21,56,43,83.89356,24.82934,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,09,22,11,42,83.89243,24.82608,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,00,41,12,83.88021,24.77449,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,00,56,13,83.87896,24.76772,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,01,11,13,83.87768,24.76071,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,03,40,37,83.86467,24.68786,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,03,55,36,83.86339,24.68008,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,04,10,37,83.86212,24.67229,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,06,41,36,83.84944,24.60876,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,06,56,37,83.84818,24.60426,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,07,11,36,83.84689,24.60013,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,09,41,05,83.83308,24.57230,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,09,56,06,83.83156,24.57048,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,10,11,05,83.83002,24.56857,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,12,41,49,83.81416,24.54698,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,12,56,49,83.81255,24.54465,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,13,11,48,83.81093,24.54220,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,15,41,05,83.79513,24.51549,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,15,56,06,83.79358,24.51271,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,16,11,05,83.79203,24.50991,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,18,40,31,83.77778,24.48250,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,18,55,30,83.77646,24.48003,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,19,10,31,83.77516,24.47750,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,21,41,43,83.76154,24.44982,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,21,56,43,83.76001,24.44593,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,10,22,11,42,83.75844,24.44151,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,00,40,43,83.74308,24.36978,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,00,55,42,83.74162,24.35977,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,01,10,43,83.74016,24.34930,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,03,40,43,83.72637,24.22980,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,03,55,42,83.72509,24.21785,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,04,10,43,83.72383,24.20621,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,06,41,36,83.71157,24.11742,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,06,56,36,83.71040,24.11192,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,07,11,35,83.70921,24.10696,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,09,40,43,83.69638,24.07695,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,09,55,42,83.69490,24.07443,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,10,10,43,83.69340,24.07172,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,12,41,36,83.67767,24.02671,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,12,56,37,83.67616,24.02093,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,13,11,36,83.67466,24.01492,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,15,41,00,83.66081,23.94949,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,15,56,00,83.65951,23.94269,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,16,11,01,83.65824,23.93585,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,18,41,43,83.64737,23.86828,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,18,56,43,83.64644,23.86166,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,19,11,42,83.64552,23.85503,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,22,30,42,83.63528,23.75847,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,22,45,41,83.63464,23.75053,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,11,23,00,42,83.63400,23.74253,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,01,30,19,83.62877,23.65480,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,01,45,19,83.62832,23.64544,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,02,00,18,83.62789,23.63609,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,04,29,48,83.62428,23.54796,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,04,44,49,83.62393,23.54021,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,04,59,49,83.62352,23.53269,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,07,31,10,83.62055,23.47651,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,07,46,11,83.62022,23.47385,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,08,01,11,83.61989,23.47168,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,09,41,43,83.61695,23.46441,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,09,56,43,83.61642,23.46410,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,10,11,42,83.61588,23.46402,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,12,41,06,83.61044,23.46265,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,12,56,07,83.60995,23.46157,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,13,11,07,83.60949,23.46040,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,15,40,31,83.60607,23.44528,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,15,55,30,83.60585,23.44369,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,16,10,31,83.60563,23.44229,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,18,41,18,83.60372,23.42434,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,18,56,19,83.60356,23.42283,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,19,11,19,83.60340,23.42133,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,21,41,43,83.60162,23.41508,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,21,56,43,83.60140,23.41510,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,12,22,11,42,83.60116,23.41527,0,-999,-999,-1.83,-999,-999,-999
800001,2003,01,13,00,41,12,83.59794,23.41712,0,-999,-999,-1.83,-999,-999,-999
