datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2012-01-03 06:00:00,-19628.44033,-661039.7693,30.0,-46.7008,83.9006
2012-01-03 07:00:00,-19650.49844,-661082.58212,60.0,-46.7026,83.9002
2012-01-03 08:00:00,-19657.42128,-661082.3763,60.0,-46.7032,83.9002
2012-01-03 09:00:00,-19653.45159,-661104.22842,60.0,-46.7028,83.9
2012-01-03 10:00:00,-19655.75928,-661104.15981,60.0,-46.703,83.9
2012-01-03 11:00:00,-19660.37466,-661104.02257,60.0,-46.7034,83.9
2012-01-03 12:00:00,-19722.31771,-661167.38004,60.0,-46.7086,83.8994
2012-01-03 13:00:00,-19726.93353,-661167.24234,60.0,-46.709,83.8994
2012-01-03 14:00:00,-19729.88941,-661188.88832,90.0,-46.7092,83.8992
2012-01-03 15:00:00,-19733.00245,-661186.42918,90.0,-46.70948,83.89922
2012-01-03 16:00:00,-19731.54934,-661167.1046,120.0,-46.7094,83.8994
2012-01-03 17:00:00,-19727.55625,-661160.08707,120.0,-46.70907,83.89947
2012-01-03 18:00:00,-19724.62562,-661167.3112,150.0,-46.7088,83.8994
2012-01-03 19:00:00,-19725.64372,-661182.53672,150.0,-46.70885,83.89926
2012-01-03 20:00:00,-19729.05593,-661194.06186,150.0,-46.70911,83.89915
2012-01-03 21:00:00,-19732.19739,-661188.81944,120.0,-46.7094,83.8992
2012-01-03 22:00:00,-19733.85725,-661167.03572,60.0,-46.7096,83.8994
2012-01-03 23:00:00,-19736.16516,-661166.96684,90.0,-46.7098,83.8994
2012-01-04 00:00:00,-19735.53223,-661180.58127,90.0,-46.70971,83.89927
2012-01-04 01:00:00,-19736.81336,-661188.68167,90.0,-46.7098,83.8992
2012-01-04 02:00:00,-19752.96924,-661188.19921,60.0,-46.7112,83.8992
2012-01-04 03:00:00,-19792.85492,-661208.74066,60.0,-46.7146,83.899
2012-01-04 04:00:00,-19797.47103,-661208.60247,60.0,-46.715,83.899
2012-01-04 05:00:00,-19795.16298,-661208.67157,60.0,-46.7148,83.899
2012-01-04 06:00:00,-19839.66749,-661229.07199,120.0,-46.7186,83.8988
2012-01-04 07:00:00,-19992.30611,-661308.18872,120.0,-46.73161,83.89803
2012-01-04 08:00:00,-20184.88433,-661409.69556,120.0,-46.74801,83.89704
2012-01-04 09:00:00,-20313.90589,-661475.49002,120.0,-46.759,83.8964
2012-01-04 10:00:00,-20325.45082,-661475.13538,60.0,-46.76,83.8964
2012-01-04 11:00:00,-20327.7598,-661475.06442,60.0,-46.7602,83.8964
2012-01-04 12:00:00,-20335.35428,-661496.56582,90.0,-46.7608,83.8962
2012-01-04 13:00:00,-20335.86274,-661494.14004,90.0,-46.76085,83.89622
2012-01-04 14:00:00,-20334.68675,-661474.85151,150.0,-46.7608,83.8964
2012-01-04 15:00:00,-20338.67014,-661460.07815,150.0,-46.76118,83.89653
2012-01-04 16:00:00,-20343.93493,-661458.25173,150.0,-46.76164,83.89655
2012-01-04 17:00:00,-20343.92268,-661474.56752,120.0,-46.7616,83.8964
2012-01-04 18:00:00,-20337.66334,-661496.49483,60.0,-46.761,83.8962
2012-01-04 19:00:00,-20339.30471,-661474.70953,120.0,-46.7612,83.8964
2012-01-04 20:00:00,-20342.09822,-661459.98618,120.0,-46.76148,83.89653
2012-01-04 21:00:00,-20341.89279,-661462.74275,120.0,-46.76146,83.89651
2012-01-04 22:00:00,-20336.99573,-661474.78053,150.0,-46.761,83.8964
2012-01-04 23:00:00,-20329.05049,-661488.24228,150.0,-46.76028,83.89628
2012-01-05 00:00:00,-20333.04522,-661496.6368,90.0,-46.7606,83.8962
2012-01-05 01:00:00,-20353.82674,-661495.99769,120.0,-46.7624,83.8962
2012-01-05 02:00:00,-20355.58068,-661490.30337,120.0,-46.76257,83.89625
2012-01-05 03:00:00,-20342.01056,-661482.56203,120.0,-46.76141,83.89633
2012-01-05 04:00:00,-20330.06878,-661474.99346,180.0,-46.7604,83.8964
2012-01-05 05:00:00,-20331.9927,-661469.77947,180.0,-46.76058,83.89645
2012-01-05 06:00:00,-20341.15958,-661468.94988,180.0,-46.76138,83.89645
2012-01-05 07:00:00,-20346.23166,-661474.49651,150.0,-46.7618,83.8964
2012-01-05 08:00:00,-20339.87065,-661486.41393,150.0,-46.76122,83.89629
2012-01-05 09:00:00,-20330.73616,-661496.70777,90.0,-46.7604,83.8962
2012-01-05 10:00:00,-20328.4271,-661496.77873,90.0,-46.7602,83.8962
2012-01-05 11:00:00,-20330.51671,-661486.02156,90.0,-46.76041,83.8963
2012-01-05 12:00:00,-20332.37777,-661474.92249,180.0,-46.7606,83.8964
2012-01-05 13:00:00,-20330.67976,-661473.11164,180.0,-46.76046,83.89642
2012-01-05 14:00:00,-20326.41923,-661477.09537,180.0,-46.76008,83.89638
2012-01-05 15:00:00,-20321.6745,-661480.09908,180.0,-46.75966,83.89636
2012-01-05 16:00:00,-20318.52386,-661475.34819,150.0,-46.7594,83.8964
2012-01-05 17:00:00,-20315.54796,-661453.70479,60.0,-46.7592,83.8966
2012-01-05 18:00:00,-20300.36156,-661410.70147,60.0,-46.758,83.897
