datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2011-08-15 02:00:00,-1158725.97342,1158968.68184,30.0,179.994,74.9548
2011-08-15 03:00:00,-1158485.41518,1159302.56645,60.0,179.9798,74.9542
2011-08-15 04:00:00,-1158237.91522,1159580.97393,60.0,179.9668,74.954
2011-08-15 05:00:00,-1157982.2512,1159867.41306,60.0,179.9534,74.9538
2011-08-15 06:00:00,-1157656.81549,1160067.75108,60.0,179.9404,74.9546
2011-08-15 07:00:00,-1157381.87353,1160124.25683,60.0,179.9322,74.956
2011-08-15 08:00:00,-1157121.65688,1160041.58006,60.0,179.9278,74.9582
2011-08-15 09:00:00,-1157009.98991,1159872.94765,60.0,179.9292,74.96
2011-08-15 10:00:00,-1157080.95349,1159895.50008,60.0,179.9304,74.9594
2011-08-15 11:00:00,-1157156.17798,1160100.48518,60.0,179.9272,74.9576
2011-08-15 12:00:00,-1157153.77903,1160413.98574,60.0,179.9194,74.9556
2011-08-15 13:00:00,-1157045.31004,1160864.28004,60.0,179.9056,74.9534
2011-08-15 14:00:00,-1156756.27514,1161401.02938,60.0,179.8852,74.9518
2011-08-15 15:00:00,-1156373.76745,1161844.04174,60.0,179.8648,74.9514
2011-08-15 16:00:00,-1155814.08039,1162214.43039,60.0,179.8418,74.9526
2011-08-15 17:00:00,-1155127.41635,1162400.07788,60.0,179.8202,74.9558
2011-08-15 18:00:00,-1154457.20796,1162382.79018,60.0,179.804,74.9602
2011-08-15 19:00:00,-1153894.00923,1162197.01406,60.0,179.7946,74.965
2011-08-15 20:00:00,-1153505.84376,1161992.62691,60.0,179.79,74.9688
2011-08-15 21:00:00,-1153248.73351,1161782.28992,60.0,179.7888,74.9718
2011-08-15 22:00:00,-1153121.93571,1161597.78458,60.0,179.7902,74.9738
2011-08-15 23:00:00,-1153124.03422,1161502.58604,60.0,179.7926,74.9744
2011-08-16 00:00:00,-1153119.97981,1161506.6112,60.0,179.7924,74.9744
2011-08-16 01:00:00,-1153081.3876,1161638.03542,60.0,179.7882,74.9738
2011-08-16 02:00:00,-1152874.57036,1161843.29269,60.0,179.778,74.9738
2011-08-16 03:00:00,-1152546.96232,1161951.11253,60.0,179.7672,74.9752
2011-08-16 04:00:00,-1152255.86152,1162022.65188,60.0,179.7582,74.9766
2011-08-16 05:00:00,-1151952.84439,1161919.84925,60.0,179.7532,74.9792
2011-08-16 06:00:00,-1151832.83446,1161790.6898,60.0,179.7534,74.9808
2011-08-16 07:00:00,-1151785.10115,1161620.88835,60.0,179.7564,74.9822
2011-08-16 08:00:00,-1151769.78695,1161418.9324,60.0,179.761,74.9836
2011-08-16 09:00:00,-1151774.01292,1161228.60512,60.0,179.7658,74.9848
